RunID,os,cpu,physical_cores,system_ram_gb,gpu,GPU_ram_mb,cuda_version,training_type,game_name,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq
20251126-181215,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000195,40960,0.006199,0.232,0.909,3,linear,FALSE,512,2,simple,,,5,1000000,512,12000
20251126-182452,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000125,20480,0.004411,0.117,0.937,8,linear,TRUE,128,3,simple,,,5,500000,128,12000
20251126-183254,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,1024,0.000214,81920,0.000962,0.23,0.905,8,linear,TRUE,32,1,simple,,,5,100000,256,12000
20251126-183436,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.000101,81920,0.003472,0.26,0.906,10,linear,TRUE,32,3,simple,,,5,500000,256,12000
20251126-184257,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,0.000202,40960,0.007493,0.124,0.945,5,linear,TRUE,128,1,simple,,,5,1000000,64,12000
20251126-185629,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,1024,0.0001,81920,0.003255,0.198,0.93,3,constant,FALSE,512,1,simple,,,5,2000000,64,12000
20251126-192003,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.000197,81920,0.006418,0.172,0.904,10,linear,FALSE,128,1,simple,,,5,500000,256,12000
20251126-193006,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,3.80E-05,20480,0.003475,0.112,0.942,10,constant,FALSE,512,2,simple,,,5,500000,2048,12000
20251126-194028,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.000271,163840,0.003709,0.282,0.933,8,linear,TRUE,32,3,simple,,,5,1000000,256,12000
20251126-195628,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,0.000297,81920,0.000595,0.296,0.945,10,constant,FALSE,128,3,simple,,,5,1000000,1024,12000
20251126-201354,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,0.000104,81920,0.004928,0.175,0.913,10,constant,TRUE,64,1,simple,,,5,250000,128,12000
20251126-201834,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,2.60E-05,10240,0.004528,0.209,0.944,8,linear,FALSE,32,2,simple,,,5,250000,128,12000
20251126-202237,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.00014,327680,0.004772,0.204,0.93,4,constant,FALSE,128,3,simple,,,5,1000000,2048,12000
20251126-203628,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,0.000238,163840,0.003506,0.166,0.917,10,constant,FALSE,512,2,simple,,,5,250000,256,12000
20251126-204151,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000172,20480,0.003264,0.164,0.926,4,linear,FALSE,32,1,simple,,,5,500000,1024,12000
20251126-204800,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000226,10240,0.003329,0.28,0.917,5,constant,FALSE,64,1,simple,,,5,500000,64,12000
20251126-205447,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,0.00021,40960,0.004825,0.206,0.93,4,linear,FALSE,256,1,simple,,,5,500000,2048,12000
20251126-210109,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,2048,2.60E-05,81920,0.0013,0.13,0.944,8,constant,FALSE,32,1,simple,,,5,2000000,256,12000
20251126-213054,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,3.10E-05,10240,0.003314,0.116,0.932,8,linear,TRUE,512,3,simple,,,5,250000,64,12000
20251126-213628,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000158,40960,0.003751,0.134,0.938,8,constant,FALSE,32,2,simple,,,5,2000000,64,12000
20251126-220708,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,0.000127,40960,0.004985,0.242,0.909,8,constant,TRUE,256,2,simple,,,5,1000000,512,12000
20251126-222329,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,4096,2.40E-05,163840,0.001837,0.212,0.917,5,linear,TRUE,256,3,simple,,,5,2000000,512,12000
20251126-225144,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,512,5.90E-05,40960,0.000611,0.152,0.901,4,linear,FALSE,256,2,simple,,,5,1000000,128,12000
20251126-230449,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265653248,NVIDIA GeForce RTX 5080,16303,,ppo,Crawler,1024,8.30E-05,81920,0.006268,0.249,0.937,10,constant,FALSE,64,3,simple,,,5,250000,256,12000
